customer_id,tenure,monthly_charges,total_charges,num_products,contract_type,payment_method,internet_service,online_security,tech_support,paperless_billing,senior_citizen,gender,partner,dependents,phone_service,multiple_lines,streaming_tv,streaming_movies,device_protection,online_backup,churn
CUST01150,70,103.5,6004.9,3,Month-to-month,Electronic check,DSL,Yes,Yes,Yes,0,Female,No,Yes,Yes,No,No,Yes,No,No internet service,0
CUST01151,16,91.04,4088.92,2,One year,Electronic check,Fiber optic,No,No,Yes,0,Female,Yes,Yes,No,Yes,Yes,No internet service,No,No,0
CUST01152,22,31.25,856.48,3,Two year,Electronic check,Fiber optic,No,No,No,0,Male,No,No,Yes,No,No,No,No internet service,No internet service,0
CUST01153,25,93.59,6869.16,2,Month-to-month,Mailed check,DSL,No,Yes,Yes,1,Female,No,No,Yes,No,No,No,No,No,1
CUST01154,6,47.51,2491.92,1,Month-to-month,Bank transfer,Fiber optic,Yes,No,No,0,Female,Yes,No,Yes,No,No,No,No,Yes,1
CUST01155,13,83.91,7770.95,2,Month-to-month,Electronic check,Fiber optic,No,No,No,0,Male,Yes,Yes,Yes,No,No,Yes,No,No internet service,1
CUST01156,6,54.1,960.52,3,Month-to-month,Mailed check,Fiber optic,No,Yes,Yes,0,Male,Yes,No,Yes,Yes,Yes,No,No internet service,Yes,1
CUST01157,8,119.77,7666.84,2,Two year,Credit card,DSL,Yes,Yes,Yes,0,Female,Yes,No,Yes,No phone service,Yes,No internet service,Yes,No,1
CUST01158,47,46.36,746.27,3,Two year,Bank transfer,DSL,No,No internet service,No,0,Female,Yes,Yes,Yes,No,Yes,No,No,No internet service,0
CUST01159,71,47.91,1863.67,4,Two year,Credit card,DSL,No internet service,No internet service,Yes,0,Male,No,No,Yes,No,Yes,No,Yes,No internet service,0
CUST01160,58,113.07,391.71,1,One year,Mailed check,DSL,No,Yes,Yes,0,Female,Yes,No,Yes,No,No,Yes,No internet service,No,1
CUST01161,38,22.46,5646.8,3,One year,Bank transfer,Fiber optic,No,No internet service,Yes,0,Female,No,No,Yes,No,No,No internet service,No,No,1
CUST01162,17,89.67,6805.38,4,Month-to-month,Electronic check,DSL,No internet service,No,No,0,Male,No,No,Yes,No,Yes,Yes,No,No,0
CUST01163,58,92.53,3483.89,1,One year,Mailed check,Fiber optic,Yes,No internet service,No,0,Male,Yes,No,Yes,Yes,No internet service,Yes,No,No,1
CUST01164,16,103.64,7429.61,4,One year,Credit card,Fiber optic,No,No,No,0,Male,Yes,Yes,Yes,Yes,No,No,No,No,0
CUST01165,13,117.44,4730.59,3,Two year,Credit card,Fiber optic,No,No internet service,No,0,Female,Yes,Yes,Yes,No,Yes,No,No,No internet service,0
CUST01166,30,117.56,5047.46,1,Two year,Credit card,Fiber optic,No,No,Yes,0,Female,Yes,Yes,Yes,No,No,No internet service,No,No internet service,0
CUST01167,23,26.53,6766.45,4,Two year,Mailed check,Fiber optic,No,Yes,No,0,Male,No,No,Yes,No,No internet service,Yes,No,No internet service,0
CUST01168,59,102.18,2388.47,3,Two year,Mailed check,DSL,No,Yes,No,0,Female,No,Yes,Yes,Yes,Yes,No,Yes,Yes,0
CUST01169,44,84.63,2847.04,4,Two year,Bank transfer,DSL,Yes,No,No,0,Female,No,No,Yes,No phone service,No,Yes,No internet service,No,1
CUST01170,2,84.73,7249.5,1,Month-to-month,Bank transfer,DSL,No,Yes,No,0,Male,No,No,Yes,No,No internet service,Yes,No,No,1
CUST01171,36,32.83,7209.69,1,Two year,Credit card,DSL,No,No,No,0,Female,Yes,No,Yes,No,Yes,No,No,No,1
CUST01172,42,85.02,7812.33,1,One year,Mailed check,DSL,Yes,No internet service,Yes,1,Male,No,No,Yes,No,Yes,No internet service,No internet service,Yes,0
CUST01173,39,118.25,7216.67,3,Month-to-month,Bank transfer,DSL,Yes,Yes,No,0,Male,Yes,Yes,Yes,Yes,No,No,No,No,0
CUST01174,54,111.18,1036.43,4,Month-to-month,Mailed check,Fiber optic,No internet service,No,Yes,0,Female,No,Yes,Yes,No,No,No,No internet service,Yes,0
CUST01175,38,63.91,6593.32,4,One year,Electronic check,No,No,No,No,0,Female,No,No,Yes,No,Yes,No internet service,No,No,0
CUST01176,14,23.99,3290.51,3,Month-to-month,Mailed check,DSL,No,No,No,0,Female,No,No,Yes,No phone service,Yes,No internet service,No,Yes,1
CUST01177,3,56.23,7926.59,1,Month-to-month,Credit card,No,No internet service,Yes,Yes,0,Male,No,Yes,No,Yes,No,Yes,Yes,No,0
CUST01178,24,102.64,3788.8,2,One year,Mailed check,DSL,No,Yes,No,0,Male,Yes,Yes,Yes,No,No internet service,Yes,No,No,1
CUST01179,12,90.15,4439.61,1,Two year,Credit card,Fiber optic,No internet service,No internet service,Yes,0,Female,Yes,No,Yes,No,No,No,Yes,No,0
CUST01180,32,65.93,4247.6,2,Two year,Bank transfer,Fiber optic,No internet service,No internet service,No,1,Male,No,No,No,Yes,No internet service,No,No,No,0
CUST01181,15,25.51,2587.46,1,Month-to-month,Bank transfer,No,No,No,Yes,0,Female,Yes,Yes,Yes,No,Yes,No,Yes,No,0
CUST01182,41,62.69,618.68,3,Month-to-month,Bank transfer,DSL,No,No,No,1,Female,No,No,Yes,Yes,Yes,Yes,No,No,1
CUST01183,65,66.9,7167.3,2,Month-to-month,Electronic check,DSL,No,No,Yes,0,Female,No,No,Yes,No,No,No,No,No,0
CUST01184,54,112.86,6425.35,3,Month-to-month,Credit card,DSL,No internet service,No,No,0,Female,No,No,Yes,Yes,Yes,No,No internet service,Yes,1
CUST01185,41,84.11,1133.42,2,Month-to-month,Electronic check,Fiber optic,No,No,Yes,0,Male,Yes,Yes,Yes,No,Yes,Yes,No,No,1
CUST01186,33,51.17,6218.61,4,Two year,Electronic check,No,Yes,Yes,No,0,Female,No,No,Yes,Yes,Yes,No,No,Yes,0
CUST01187,29,72.53,5014.26,2,One year,Bank transfer,Fiber optic,Yes,No,No,0,Male,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,1
CUST01188,12,26.61,3284.97,2,Month-to-month,Credit card,Fiber optic,Yes,Yes,Yes,0,Female,No,No,No,Yes,No,No,Yes,Yes,1
CUST01189,12,117.26,2047.09,2,Month-to-month,Mailed check,Fiber optic,No internet service,No,Yes,0,Male,Yes,Yes,Yes,No,No internet service,No internet service,No,Yes,1
CUST01190,17,56.01,6880.64,4,Month-to-month,Mailed check,No,No internet service,Yes,Yes,1,Female,No,No,Yes,Yes,Yes,Yes,Yes,No,0
CUST01191,31,67.79,5607.5,3,Month-to-month,Credit card,Fiber optic,No,No,Yes,0,Male,No,Yes,Yes,Yes,No,No,No internet service,No,1
CUST01192,38,55.53,4390.96,4,Month-to-month,Mailed check,DSL,No,No,No,0,Male,Yes,Yes,Yes,Yes,No internet service,No internet service,No,No,0
CUST01193,45,88.25,4884.36,2,Two year,Bank transfer,No,No internet service,No,Yes,0,Female,No,No,No,No,Yes,Yes,Yes,No,0
CUST01194,28,86.22,746.71,1,Month-to-month,Bank transfer,DSL,No,No,Yes,1,Female,No,Yes,Yes,No,No internet service,Yes,No internet service,No,0
CUST01195,61,91.53,3801.88,4,Month-to-month,Electronic check,DSL,Yes,No internet service,No,1,Male,No,No,Yes,No phone service,No internet service,No,No internet service,Yes,1
CUST01196,61,46.81,1565.73,1,Month-to-month,Bank transfer,DSL,No,Yes,Yes,0,Female,No,No,Yes,No,Yes,Yes,No,Yes,0
CUST01197,56,51.57,1682.9,4,One year,Mailed check,Fiber optic,No internet service,No,Yes,0,Male,No,No,Yes,No,No internet service,Yes,No,No,0
CUST01198,15,32.53,5297.21,4,Month-to-month,Electronic check,Fiber optic,No,No,Yes,0,Male,Yes,No,Yes,No phone service,No internet service,No internet service,No,Yes,1
CUST01199,55,85.55,7291.82,2,Month-to-month,Credit card,DSL,No,No internet service,No,1,Male,Yes,No,Yes,No phone service,Yes,Yes,Yes,No,0
CUST01200,9,23.98,3241.98,3,Month-to-month,Credit card,Fiber optic,Yes,No,Yes,0,Female,Yes,No,Yes,Yes,No internet service,Yes,No,No,0
CUST01201,29,79.77,1677.84,3,One year,Electronic check,Fiber optic,No,No,No,0,Male,No,No,Yes,No,No,No internet service,No,No,0
CUST01202,24,106.97,5197.0,2,Month-to-month,Bank transfer,No,No internet service,Yes,No,0,Male,Yes,No,Yes,No,No internet service,No,Yes,No,1
CUST01203,4,109.08,6972.07,4,Month-to-month,Electronic check,Fiber optic,No,Yes,No,0,Male,No,No,Yes,No,No,No,Yes,Yes,1
CUST01204,64,64.9,5991.58,3,Month-to-month,Electronic check,Fiber optic,No,No,No,0,Female,No,No,Yes,No,No,No,No,No,0
CUST01205,48,65.93,6952.68,3,Month-to-month,Bank transfer,Fiber optic,Yes,No internet service,No,0,Male,Yes,No,Yes,No,No,No internet service,Yes,Yes,1
CUST01206,2,27.7,4301.71,3,Month-to-month,Credit card,DSL,No internet service,Yes,No,1,Female,No,Yes,Yes,No,No,Yes,Yes,Yes,0
CUST01207,44,87.08,6019.97,2,Month-to-month,Electronic check,DSL,Yes,Yes,Yes,1,Male,Yes,No,Yes,No,No,No,No,No internet service,1
CUST01208,13,102.13,1137.72,1,Month-to-month,Credit card,Fiber optic,Yes,Yes,Yes,0,Female,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No,1
CUST01209,29,44.47,2799.23,1,Month-to-month,Mailed check,DSL,No internet service,Yes,Yes,0,Male,No,No,Yes,No,No,Yes,Yes,Yes,0
CUST01210,67,62.13,3128.6,1,Month-to-month,Bank transfer,DSL,No internet service,No internet service,No,0,Female,Yes,No,Yes,No,No internet service,No internet service,Yes,No,0
CUST01211,17,103.88,4100.14,1,Month-to-month,Mailed check,Fiber optic,No,No internet service,Yes,0,Female,Yes,Yes,Yes,No,No,No,No,No,0
CUST01212,61,107.71,7434.03,1,Month-to-month,Credit card,DSL,No,No,No,1,Female,No,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,1
CUST01213,36,44.32,6996.89,3,Two year,Mailed check,DSL,No,Yes,No,0,Female,Yes,No,Yes,No,Yes,No internet service,No internet service,No internet service,0
CUST01214,24,75.06,1093.51,3,One year,Mailed check,Fiber optic,Yes,No internet service,Yes,1,Female,Yes,No,Yes,Yes,Yes,No,No,No,0
CUST01215,47,39.25,1398.86,4,Two year,Mailed check,Fiber optic,Yes,Yes,Yes,0,Female,No,Yes,Yes,No,No,No,No internet service,Yes,0
CUST01216,64,30.19,2873.97,3,Two year,Electronic check,No,No,No,Yes,0,Male,Yes,No,Yes,No,No,No internet service,Yes,No internet service,0
CUST01217,52,111.11,2340.14,2,Two year,Electronic check,Fiber optic,Yes,No internet service,Yes,0,Female,No,No,Yes,No,No internet service,Yes,No,Yes,1
CUST01218,14,102.05,4925.87,4,One year,Bank transfer,Fiber optic,No internet service,No,Yes,0,Male,No,No,Yes,Yes,Yes,No,No,Yes,0
CUST01219,48,96.0,7224.15,3,One year,Credit card,Fiber optic,Yes,Yes,No,0,Male,Yes,No,Yes,No,No,Yes,Yes,Yes,1
CUST01220,67,24.88,7699.09,4,Month-to-month,Credit card,DSL,No,Yes,No,0,Female,No,Yes,Yes,Yes,Yes,No,Yes,Yes,0
CUST01221,11,104.37,5235.75,4,Month-to-month,Bank transfer,DSL,No,No internet service,No,0,Male,No,No,Yes,No,No internet service,No,No internet service,Yes,1
CUST01222,58,63.8,6708.51,1,One year,Credit card,Fiber optic,No,Yes,Yes,0,Female,Yes,No,Yes,Yes,Yes,No,No,No,0
CUST01223,36,54.24,4211.11,4,Two year,Credit card,Fiber optic,No,No,No,0,Male,No,No,Yes,No,No,No internet service,Yes,No,0
CUST01224,60,74.65,1682.45,3,Month-to-month,Mailed check,Fiber optic,No internet service,No,Yes,1,Female,No,Yes,Yes,Yes,No,No,No,No,0
CUST01225,42,29.14,4207.01,1,One year,Mailed check,Fiber optic,No,No internet service,No,0,Male,Yes,Yes,Yes,No,Yes,No,No,No,0
CUST01226,69,95.66,4449.56,3,Month-to-month,Credit card,DSL,No,No,Yes,1,Female,Yes,No,Yes,Yes,No,No,No internet service,No,0
CUST01227,38,78.24,5944.81,1,Month-to-month,Bank transfer,Fiber optic,No,Yes,No,0,Female,No,No,Yes,No,No internet service,No internet service,No,No,1
CUST01228,55,38.66,1774.67,3,Month-to-month,Bank transfer,Fiber optic,Yes,No,No,0,Female,No,No,Yes,No,Yes,No internet service,No,No internet service,0
CUST01229,62,38.82,2959.12,1,Month-to-month,Credit card,Fiber optic,No,Yes,No,0,Male,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No,0
CUST01230,45,38.42,2924.94,1,Month-to-month,Bank transfer,Fiber optic,No,Yes,No,0,Male,No,No,Yes,Yes,Yes,No internet service,No,No internet service,0
CUST01231,10,25.7,7676.33,2,One year,Bank transfer,No,No internet service,No internet service,Yes,0,Female,Yes,Yes,Yes,Yes,Yes,No internet service,No internet service,Yes,0
CUST01232,61,78.78,3562.68,3,Two year,Mailed check,No,No internet service,Yes,No,1,Female,No,Yes,Yes,No,No,No internet service,No,Yes,0
CUST01233,24,104.03,6045.65,4,Two year,Bank transfer,No,Yes,Yes,No,0,Male,No,No,Yes,No,No,Yes,No,Yes,1
CUST01234,70,21.75,6011.47,1,Month-to-month,Electronic check,DSL,Yes,No,No,0,Male,No,No,Yes,No,No,Yes,No,No,0
CUST01235,51,24.9,2139.04,3,Two year,Mailed check,DSL,Yes,No,No,1,Male,No,No,Yes,No,Yes,No internet service,No,No internet service,0
CUST01236,3,77.28,4583.52,1,Month-to-month,Electronic check,DSL,No internet service,No,No,0,Male,No,No,Yes,No phone service,No,No,No,Yes,1
CUST01237,58,101.95,7156.54,2,Month-to-month,Credit card,DSL,Yes,No,Yes,0,Male,No,Yes,Yes,No,Yes,No internet service,No internet service,No,0
CUST01238,71,52.67,3812.08,2,One year,Bank transfer,Fiber optic,No,No,No,0,Female,Yes,Yes,Yes,No,No internet service,No,Yes,Yes,0
CUST01239,19,54.96,7562.04,2,Month-to-month,Electronic check,Fiber optic,No,No,No,0,Female,No,No,Yes,Yes,No,Yes,Yes,No,1
CUST01240,62,79.63,1731.38,2,Month-to-month,Bank transfer,Fiber optic,No,No,No,0,Male,No,No,Yes,No phone service,No,No internet service,No,No,0
CUST01241,53,47.42,611.79,4,Month-to-month,Electronic check,No,Yes,Yes,Yes,0,Male,No,No,Yes,No,No internet service,No,No,No,1
CUST01242,56,22.66,7133.8,4,One year,Mailed check,No,Yes,No,No,0,Female,Yes,No,No,No,No,No,Yes,No internet service,0
CUST01243,40,93.52,6784.5,1,Month-to-month,Credit card,DSL,No,No,Yes,0,Female,No,No,Yes,Yes,No,No,No internet service,No,0
CUST01244,2,82.56,7940.87,3,One year,Electronic check,No,Yes,Yes,No,0,Male,Yes,Yes,Yes,No,No internet service,No,Yes,No internet service,0
CUST01245,5,78.08,5441.56,2,One year,Mailed check,Fiber optic,Yes,Yes,Yes,0,Male,No,Yes,Yes,No,Yes,No,Yes,No,0
CUST01246,4,94.17,7494.77,2,One year,Credit card,Fiber optic,Yes,No,Yes,1,Male,Yes,No,Yes,Yes,No,No internet service,Yes,No internet service,1
CUST01247,4,87.52,6619.05,4,Two year,Electronic check,Fiber optic,No,No,Yes,0,Female,No,No,Yes,Yes,Yes,No internet service,No internet service,Yes,1
CUST01248,53,40.59,6758.52,4,Month-to-month,Electronic check,DSL,No,No,Yes,0,Male,No,No,Yes,No,Yes,Yes,No,No internet service,1
CUST01249,46,55.25,4561.75,2,Month-to-month,Mailed check,No,Yes,No,Yes,1,Female,No,No,Yes,Yes,Yes,Yes,Yes,No,1
CUST01250,48,32.61,3071.27,3,Month-to-month,Credit card,Fiber optic,No,No,Yes,0,Male,No,No,Yes,No,No internet service,Yes,No,No,1
CUST01251,8,32.99,7477.77,1,Month-to-month,Credit card,No,Yes,No internet service,No,1,Male,No,No,Yes,No,No,No,No,No internet service,1
CUST01252,19,87.62,3468.3,1,One year,Mailed check,No,No,No,No,0,Female,No,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,0
CUST01253,60,105.86,4319.78,1,Month-to-month,Bank transfer,Fiber optic,Yes,No,Yes,0,Male,Yes,No,Yes,Yes,Yes,Yes,No internet service,No,0
CUST01254,34,116.27,3579.99,1,Month-to-month,Mailed check,DSL,No,Yes,Yes,0,Female,No,Yes,Yes,No phone service,No,Yes,Yes,No,1
CUST01255,49,82.83,4527.25,3,One year,Credit card,DSL,Yes,No,No,0,Male,No,No,Yes,Yes,No,No internet service,No,No,0
CUST01256,61,38.41,3774.63,3,One year,Mailed check,DSL,No internet service,No internet service,Yes,0,Female,Yes,No,Yes,Yes,No,Yes,No,No,0
CUST01257,16,30.57,402.78,3,One year,Bank transfer,DSL,Yes,No,No,0,Female,Yes,No,Yes,Yes,No,Yes,No,No,0
CUST01258,2,101.29,7058.74,4,Two year,Mailed check,No,No internet service,Yes,Yes,0,Male,No,No,Yes,Yes,No,Yes,No,No internet service,0
CUST01259,31,77.88,3566.26,2,One year,Mailed check,DSL,No internet service,No,No,0,Male,Yes,Yes,Yes,No,No internet service,No internet service,No,Yes,0
CUST01260,12,81.83,4719.77,3,One year,Electronic check,No,No,Yes,Yes,0,Female,Yes,No,Yes,Yes,No,Yes,No,No,0
CUST01261,67,98.15,1130.72,1,Month-to-month,Bank transfer,Fiber optic,No internet service,No,Yes,0,Male,Yes,No,Yes,No,No internet service,Yes,No,No,0
CUST01262,13,90.33,47.04,3,Two year,Credit card,DSL,Yes,No,No,0,Female,Yes,No,Yes,No,Yes,No internet service,Yes,Yes,0
CUST01263,10,103.45,1977.41,2,One year,Bank transfer,Fiber optic,Yes,No,No,0,Female,Yes,No,Yes,No,Yes,Yes,No,Yes,0
CUST01264,55,25.62,5642.6,4,Month-to-month,Credit card,Fiber optic,Yes,No,Yes,0,Male,Yes,No,Yes,No,Yes,No,No internet service,No,0
CUST01265,66,94.75,811.57,1,Month-to-month,Credit card,Fiber optic,Yes,No,No,0,Female,Yes,No,Yes,No,Yes,Yes,Yes,Yes,0
CUST01266,28,105.09,7272.92,4,One year,Electronic check,Fiber optic,No,No,Yes,1,Male,No,No,Yes,No,No internet service,No,No,No,0
CUST01267,8,48.61,1735.88,3,Two year,Bank transfer,DSL,No,No,Yes,1,Male,No,Yes,Yes,No,No,Yes,No,No internet service,0
CUST01268,66,84.04,1652.66,1,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,0,Female,No,No,Yes,Yes,No,No,No,Yes,0
CUST01269,24,51.42,1468.43,1,Month-to-month,Mailed check,Fiber optic,No,No,Yes,1,Female,Yes,No,Yes,No,No,No,No internet service,No,1
CUST01270,41,115.8,131.57,3,Two year,Bank transfer,Fiber optic,Yes,Yes,No,1,Male,No,No,Yes,No,No,No,No,No,0
CUST01271,8,23.34,6179.01,3,Two year,Mailed check,No,No,No,Yes,0,Female,No,No,Yes,Yes,Yes,No,No,No,0
CUST01272,39,77.98,7002.78,2,Month-to-month,Bank transfer,DSL,No internet service,No,Yes,0,Female,No,No,Yes,Yes,No,No internet service,Yes,No,1
CUST01273,24,36.65,4921.02,3,Month-to-month,Credit card,DSL,No,Yes,No,0,Male,No,Yes,Yes,No phone service,No,No,No,No internet service,0
CUST01274,4,91.22,1521.84,3,One year,Mailed check,Fiber optic,No,Yes,No,0,Male,Yes,No,Yes,No,No internet service,No,No internet service,No internet service,0
CUST01275,10,37.59,2296.52,3,Month-to-month,Bank transfer,No,No,Yes,Yes,0,Male,Yes,No,Yes,Yes,No,No internet service,No,No,1
CUST01276,58,43.54,3817.9,1,Two year,Bank transfer,Fiber optic,No,No internet service,Yes,0,Female,Yes,No,No,No,No internet service,Yes,No,No,1
CUST01277,37,69.44,7635.68,2,Month-to-month,Mailed check,DSL,Yes,No,Yes,1,Female,Yes,Yes,Yes,Yes,No,Yes,No,No,1
CUST01278,71,111.48,1993.86,1,Month-to-month,Electronic check,DSL,No internet service,No,Yes,0,Male,Yes,No,Yes,Yes,Yes,No,No internet service,No,0
CUST01279,4,41.17,5858.53,3,Month-to-month,Bank transfer,DSL,No,No,No,0,Male,Yes,Yes,Yes,Yes,No,No,Yes,Yes,1
CUST01280,47,34.42,3526.8,2,Month-to-month,Electronic check,DSL,No,No,Yes,0,Male,No,No,Yes,No,No,No,No,Yes,0
CUST01281,17,95.9,2396.82,3,Month-to-month,Electronic check,Fiber optic,No internet service,No,No,0,Male,No,No,Yes,No phone service,No,No,No,No,1
CUST01282,69,70.06,3658.21,1,Month-to-month,Electronic check,Fiber optic,No internet service,No,Yes,0,Female,Yes,Yes,Yes,No,Yes,No internet service,No,No,1
CUST01283,36,111.18,588.23,1,One year,Electronic check,DSL,No,Yes,No,0,Female,No,No,Yes,Yes,Yes,Yes,Yes,Yes,0
CUST01284,59,34.66,6393.53,3,Month-to-month,Electronic check,DSL,Yes,No,No,1,Male,No,No,Yes,Yes,Yes,No,No internet service,No,0
CUST01285,47,84.59,1961.55,2,Two year,Credit card,Fiber optic,No,No,Yes,0,Female,Yes,No,Yes,No,No,Yes,No internet service,Yes,0
CUST01286,27,43.29,5808.79,1,Month-to-month,Electronic check,No,No,No,No,0,Female,No,No,Yes,Yes,No internet service,No internet service,No,No,0
CUST01287,68,35.68,565.42,3,One year,Credit card,Fiber optic,No,No,No,0,Female,Yes,No,No,No,No,Yes,No,No,0
CUST01288,39,88.34,7641.69,4,Month-to-month,Bank transfer,No,Yes,No,No,1,Male,No,No,Yes,Yes,No,Yes,No,No,1
CUST01289,44,79.37,1560.26,3,Month-to-month,Credit card,Fiber optic,No,No,No,0,Male,Yes,Yes,Yes,Yes,No,No internet service,No,No,0
CUST01290,61,95.48,7064.28,3,One year,Credit card,DSL,No,No,Yes,0,Female,Yes,No,Yes,No,No,No,No,No internet service,0
CUST01291,57,50.95,6479.6,2,One year,Electronic check,DSL,Yes,Yes,No,0,Male,Yes,No,Yes,Yes,Yes,No internet service,No,No internet service,0
CUST01292,66,64.8,7743.52,3,One year,Bank transfer,Fiber optic,No internet service,No,Yes,0,Male,No,Yes,Yes,No,No internet service,No,Yes,No,0
CUST01293,55,60.55,3833.57,4,One year,Bank transfer,Fiber optic,Yes,No internet service,No,0,Female,No,Yes,Yes,No phone service,Yes,No,Yes,No,0
CUST01294,39,118.41,5824.63,3,One year,Bank transfer,Fiber optic,Yes,No,Yes,1,Female,No,No,Yes,No,Yes,No internet service,Yes,Yes,0
CUST01295,39,49.22,2978.27,4,Month-to-month,Mailed check,Fiber optic,No,No internet service,Yes,1,Male,No,No,No,No,Yes,No internet service,No,No,0
CUST01296,32,49.48,1491.26,1,Two year,Credit card,Fiber optic,No internet service,Yes,No,1,Female,Yes,Yes,Yes,No,Yes,No,No,No,0
CUST01297,5,55.45,3555.75,3,One year,Electronic check,DSL,No internet service,Yes,Yes,0,Female,Yes,No,Yes,Yes,No,No internet service,Yes,No,0
CUST01298,18,76.46,1342.68,2,Two year,Mailed check,No,No,No,No,0,Female,No,Yes,Yes,Yes,Yes,No internet service,No,No,1
CUST01299,39,45.23,7856.72,3,Two year,Electronic check,Fiber optic,Yes,Yes,Yes,1,Male,No,Yes,Yes,No,No,No,No internet service,Yes,1
CUST01300,58,111.53,788.05,4,Month-to-month,Mailed check,Fiber optic,No internet service,Yes,No,0,Female,No,No,Yes,No,No,No internet service,Yes,Yes,0
CUST01301,58,46.57,4721.91,4,Month-to-month,Bank transfer,Fiber optic,No internet service,No,No,0,Female,Yes,No,Yes,No,No,Yes,No,No,0
CUST01302,47,109.58,5019.18,2,One year,Mailed check,Fiber optic,Yes,Yes,Yes,0,Male,No,No,Yes,Yes,Yes,No internet service,No,No,1
CUST01303,40,30.35,4313.87,4,One year,Bank transfer,DSL,No,Yes,Yes,0,Male,Yes,No,No,No,No internet service,Yes,No,No,1
CUST01304,12,85.66,5304.24,3,One year,Mailed check,Fiber optic,No,No internet service,No,0,Male,No,Yes,Yes,No,No,Yes,No,No,1
CUST01305,44,110.7,947.12,4,One year,Electronic check,DSL,No,Yes,No,1,Male,No,No,No,Yes,Yes,No,No,No,0
CUST01306,52,36.87,4449.05,3,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,No,1,Female,No,No,Yes,No,No internet service,No internet service,Yes,No,0
CUST01307,41,116.83,2311.96,3,Month-to-month,Mailed check,DSL,Yes,Yes,No,0,Male,No,No,Yes,No,Yes,Yes,No,Yes,0
CUST01308,62,65.29,7522.6,4,Month-to-month,Credit card,DSL,No,No internet service,Yes,0,Male,Yes,No,Yes,Yes,No,No,No,No,1
CUST01309,26,114.57,6101.33,2,One year,Credit card,DSL,Yes,No,Yes,0,Male,Yes,Yes,Yes,No,No,No,Yes,No,0
CUST01310,37,87.68,7780.67,1,One year,Mailed check,Fiber optic,No,Yes,Yes,0,Female,Yes,No,Yes,No,Yes,Yes,No internet service,No internet service,0
